titles,authors,informs,clip_links
박희순이 읽는 지하련의 도정,지하련,"[100인의 배우, 우리 문학을 읽다] 오디오북 시리즈는, 최민식 문소리 정진영 강부자 등 우리 시대를 대표하는 배우 103명이 한국 근현대문학의 주요 중단편소설 100편을 낭독한 프로젝트입니다. ≪도정≫은 해방 후 이념 혼란 속에서 민족의 도정과 역사의 진로를 모색하는 지식인의 계급적 성찰과 각성을 다루고 있는 지하련의 작품이다. 1946년 8월 조선문학가동맹 기관지 ≪문학≫ 창간호에 발표되고 조선문학가동맹이 제정한 제1회 ‘조선문학상’ 후보작으로 추천되어 이태준의 ＜해방 전후＞와 경합을 벌였다.",https://audioclip.naver.com/audiobooks/FE72E35FBC
문성근이 읽는 박태원의 소설가 구보씨의 일일,박태원,"[100인의 배우, 우리 문학을 읽다] 오디오북 시리즈는, 최민식 문소리 정진영 강부자 등 우리 시대를 대표하는 배우 103명이 한국 근현대문학의 주요 중단편소설 100편을 낭독한 프로젝트입니다. ≪소설가 구보씨의 일일≫은1934년 8월부터 9월까지 ≪조선중앙일보≫에 연재된 박태원의 중편소설이다. 작중 주인공이 소설을 쓰기 위해 노트를 들고 서울 시내를 돌아다니면서 익명의 개인들을 만나고 관찰한 여정을 작품화했다. 소설 속의 소설 쓰기라는 새로운 소설미학을 선보였다는 점에서 한국 모더니즘 소설의 대표작으로 평가받는다.",https://audioclip.naver.com/audiobooks/7C33835D75
바람과 함께 사라지다 전권 세트(총 63장),마거릿 미첼,"""내일은 내일의 태양이 뜰 거야."" 아카데미 10관왕에 빛나는 불후의 명작 <바람과 함께 사라지다>의 원작 소설이 러닝타임 66시간의 오디오북으로 새롭게 태어났습니다. 총 분량 1,900여쪽에 달하는 방대한 소설의 장면장면을 빠짐없이 살려내며 영화보다 깊고 풍부한 이야기로 또 다른 감동을 전합니다. 미국 남북 전쟁의 폐허 속에서 피어나는 스칼렛 오하라의 운명과 사랑을 담은 장대한 드라마를 만나보세요. ▶ 오디오북 낭독 성우 인터뷰 :",https://audioclip.naver.com/audiobooks/9BA7AEDE4C
레몬,권여선,"레몬, 레몬, 레몬, 복수의 주문이 시작되었다 2002년, 언니가 살해됐다 누군가 봄을 잃은 줄도 모르고 잃었듯이 나는 내 삶을 잃은 줄도 모르고 잃었다 2016년 소설집 『안녕 주정뱅이』로 제47회 동인문학상을 수상하며 수많은 독자를 매료한 권여선이 3년 만에 신작 장편소설 『레몬』을 출간했다. 삶의 불가해함을 서늘한 문장으로 날카롭게 그려내며 특유의 비극적 기품을 보여주었던 권여선이 이번에는 작품세계의 또다른 확장으로 장르적인 솜씨까지 유감없이 발휘했다. 한국문학의 특출한 성취로 굳건히 자리매김하며 동료 작가들에게도 찬사를 받아온 권여선의 이번 변신은 독자들에게 완전히 새로운 권여선의 소설을 읽는 재미를 줄 것이 분명하다. 2002년 한일월드컵으로 떠들썩했던 여름, ‘미모의 여고생 살인사건’이라 불렸던 비극이 벌어지고, 이 사건을 둘러싼 모든 인물의 삶이 방향을 잃고 흔들린다. 사건의 중심에 있는 세 여성의 목소리가 번갈아가며 이야기를 끌고 가는 이 작품은 애도되지 못한 죽음이 어떤 파장을 남기는지 집요하게 파고들어가며 삶의 의미에 대한 묵직한 질문을 던진다. 출간 전 실시한 사전서평단 이벤트에서도 압도적 지지를 받으며 독자들의 뜨거운 반응을 불러일으킨 이번 작품은 권여선 소설의 새 지평을 증명할 것이다.",https://audioclip.naver.com/audiobooks/C61C1838B1
내 안의 스릴러,"방진호, 이상민, 장은호, 김용성, 김민준","긴장감, 치밀함, 반전, 공포가 어우러진 10 편의 웰메이드 스릴러 이 오디오북은 경기도와 경기콘텐츠진흥원의 오디오북 제작 지원 사업 선정작입니다. “긴장감, 치밀함, 반전, 공포가 어우러진 스릴러 소설집” - 요조 (책방주인, 작가) “차근차근 서사를 쌓아 올린 후에 허를 찌르는 반전이 돋보이는, 서스펜스가 있는 열 편의 스릴러 소설”- 시한책방 (북튜버) 공포영화 시나리오와 공포 문학에 오랜 시간 발을 담가온 작가들이 뭉쳐 출간한 소설집 『내 안의 스릴러』. 이 소설집에는 손에 땀을 쥐는 긴장감과 서스펜스가 넘치는 열 편의 장르 소설이 수록되어 있다.",https://audioclip.naver.com/audiobooks/26BE6600FB
"이선 프롬 (민음사 세계문학, 완독본)",이디스 워튼,"애정 없는 결혼 속에서 ‘낡은 폐선’처럼 살아가는 이선 프롬 도덕과 윤리의 이름으로 억압해 버린, 우리 내면의 슬픈 자화상 최초의 여성 퓰리처상 수상 작가, 이디스 워튼의 자전적인 작품 이디스 워튼의 작품 중에서도 가장 널리 읽히는 『이선 프롬』이 민음사 세계문학전집 367번으로 출간되었다. 애정 없는 결혼 속에서 무기력하게 살아가던 ‘이선’이 내면의 욕망을 자각해 가는 과정을 그린 이 작품은 도덕과 인습이라는 집단적 억압에 맞선 개인의 내면세계를 섬세하게 포착했다는 평가를 받는다. 뉴잉글랜드의 가난한 농부이자 병든 아내의 남편인 이선은 사회적 의무를 대변하는 아내 ‘지나’와 개인의 자유를 상징하는 ‘매티’ 사이에서 그동안 자신이 ‘죽음 속의 삶’을 살아왔음을 깨닫고 절망한다. 1911년 출간과 동시에 도덕적 논란에 휩싸인 이 작품은 작가 자신의 삶이 투영된 자전적 소설이다. 유서 깊은 뉴욕의 상류층 가문 출신이었던 워튼은 일찍 사교계에 데뷔해 결혼한 뒤 애정 없는 결혼 생활과 작가적 야심 사이에서 갈등했다. 1970년대 이후 페미니즘 열풍과 함께 본격적으로 재조명되었고, 파격적인 결말이 오랫동안 회자되며 수차례 연극과 영화로 재탄생했다. ▶ 워튼은 20세기를 통틀어 가장 뛰어난 작가 중 하나다. — 《옵저버》 ▶ 나는 이 책이 뿜어내는 암울한 분위기를 좋아한다. 혼자만 즐기고 싶어 다른 사람들에게 발견되지 않았으면 좋겠다고 생각할 정도로. — 톄닝(소설가)",https://audioclip.naver.com/audiobooks/7E008EB7B0
그 여름의 전설 (김동현),김해원,"""한여름 밤에 듣는 서늘한 수험생 기담-친구가 하루아침에 영영 사라졌는데도 마음 아파하지 않았다! *** AB6IX의 멤버인 김동현이 낭독하는 김해원 작가의 [그 여름의 전설]은 [EBS 아이돌이 읽다, 마음을 잇다] 라는 아이돌의 낭독과 기부가 결합된 프로젝트 참여 작품이다. 이시대 최고의 아이돌이 문학작품 낭독자로 참여해 목소리 재능을 기부하고, 이를 통해 발생되는 수익금 일부는 농어촌청소년육성재단에 기부되어 문화 교육 혜택에서 소외된 청소년들의 올바른 성장 지원을 위해 사용된다.",https://audioclip.naver.com/audiobooks/AD90995B4A
귀신보다 무서운,테즈몬,"“귀신보다 무서운 게 사람이라고들 하잖아."" 학교에서 연달아 발생하는 실족 사망 사건의 충격적인 진실! ‘유진’이 사평여고로 전학 온 지 4개월째 되던 즈음, 옆 반 아이들 두 명이 똑같은 장소에서 똑같은 방식으로 실족사하는 사건이 발생한다. 한편, 유진과 같은 반 친구인 ‘서연’은 평범한 모습과는 달리 과거에는 학교폭력 가해자로 유명한 존재였다. 이곳 사평여고로 전학 온 이후에도 피해자들이 더 생겼는데, 그 사실을 알고 있던 유진이 사과를 요구하지만 서연은 냉담하게 반응할 뿐이었다. 그리고 다음 날, 같은 반 아이가 지난번과 똑같은 경위로 추락사하는 사건이 발생한다. 이로써 죽은 아이들이 모두 과거 서연에게 괴롭힘을 당했던 피해자였다는 공통점이 밝혀지고, 아이들은 서연을 의심하는 동시에 점점 더 두려워하게 되는데……. 똑같은 경위로 발생한 사고사의 진실을 파헤치는 과정에서, 학교괴담과 학교폭력의 굴레가 맞물리며 충격적인 결말을 향해 거침없이 나아가는 이야기. 황금가지의 온라인 소설 플랫폼 브릿G와 네이버 오디오클립이 함께한 ‘YAH!(Young Adult Horror)’ 문학 공모전 가작 수상작으로, 원작 단편은 브릿G 웹사이트와 모바일앱에서 읽을 수 있다. - 📌성우들의 열연, 환상적인 BGM과 연출! 황금가지의 드라마형 오디오북 목록 [애거서 크리스티 추리 베스트 12] 나일 강의 죽음 커튼 애크로이드 살인 사건 스타일스 저택의 괴사건 서재의 시체 살인을 예고합니다 비뚤어진 집 다섯 마리 아기 돼지 ABC 살인사건 0시를 향하여 그리고 아무도 없었다 오리엔트 특급 살인사건 [이영도 판타지 시리즈] 눈물을 마시는 새 그림자 자국 오버 더 호라이즌 오버 더 네뷸러 오버 더 미스트 오버 더 초이스 에소릴의 드래곤 [하지은 작가 대표작] 얼음나무 숲 [공포 단편 오디오북] 증명된 사실 검은 책 홍수 심해어 공포의 ASMR 나 홀로 숨바꼭질 인형괴담 귀신보다 무서운",https://audioclip.naver.com/audiobooks/1E3577FB40
"순수의 시대 (민음사 세계문학, 완독본)",이디스 워튼,"최초의 여성 퓰리처 상 수상 작가 이디스 워튼의 대표작 오만하고 우아한 옛 뉴욕을 무대로 펼쳐지는 사랑과 회한의 이야기 순수라는 명분으로 욕망을 걸러 내는 사회에서 진정한 자신을 찾으려는 몸부림 이디스 워튼은 1차 세계대전이 끝난 후 발표한 이 소설에서 번영을 구가하던 옛 뉴욕의 상류 사회를 세밀화처럼 정교하게 복원했다. '순수'를 지키기 위해 개인의 감정을 억압하는 세계에서 욕망에 충실한 행복과 사회적 의무를 놓고 고민하는 주인공들의 모습은 전통적인 구체제와 역동적인 신체제의 대립을 암시한다. 워튼은 『순수의 시대』로 1921년 여성 최초로 퓰리처 상을 수상함으로써 여성 작가에 대한 편견을 불식했고, """"헨리 제임스와 어깨를 나란히 하는 거장""""이라는 평을 받았다. ▶ 미국 문학에서 비운의 올렌스카 부인처럼 매혹적인 여성은 없었다. - 고어 비달(소설가, 극작가) ▶ 슬프고 아름다운 러브 스토리인 동시에 재기 넘치는 풍자 소설. - ⟪뉴욕 타임스⟫",https://audioclip.naver.com/audiobooks/1BCBAB8454
이별여행 <이별여행>,슈테판 츠바이크,"[본 오디오북은 '요약본'입니다.] 가난했던 어린시절, 부잣집 가정교사로 일하며 학비를 벌던 주인공 루트비히는 치졸하고 인색한 졸부들의 행태에 깊은 상처를 받는다. 어렵게 대학을 졸업하고, 당시로서는 흔치않던 박사학위를 받은 그는유망 기업에 취업하여 능력을 인정받기 시작한다. 연로하고 병색이 짙은 사장은 그를 개인비서로 채용하여 호화로운 저택에서 함께 살 것을 권유하고, 지독한 거부감을 뒤로하고 저택으로 이사한 그는 지적이고 우아한 사장의 젊은 부인과 충동적에 사랑에 빠지게 된다. 하지만 그 마음을 확인하고 탐닉할 새도 없이 멕시코 광산개발 사업을 맡게 되며 두 사람은 헤어져 편지로 그리움을 달래게 된다. 당시 유럽의 세계대전으로 오랜시간 이별해야 했던 두 사람은 9년만에 다시 만나게 되는데... 이미 그들의 사랑은 서서히 다른 모습으로 변했고, 다만 여전히 뜨겁게 살아 숨쉬는 둘만의 과거를 향해 마지막으로 이별여행을 떠나게 된다.",https://audioclip.naver.com/audiobooks/C9140D8A59
"더블린 사람들 (민음사 세계문학, 완독본)",제임스 조이스,"20세기 현대 문학의 대명사가 된 선구적 작가 제임스 조이스 타락하고 마비된 더블린 사회의 모습과 인간들의 엇나간 욕망을 예리하게 포착한 조이스 문학의 출발점이자 정수 20세기 현대 문학의 선구적 작가 제임스 조이스의 단편집 『더블린 사람들』은 1900년대 초 더블린을 배경으로 타락한 아일랜드 사회의 모습과 온갖 인물들의 엇나간 욕망을 세밀하게 그려 낸 작품이다. 조이스는 열다섯 편의 단편 소설들을 통해 다양한 주제와 소재, 기법을 펼치면서도 각 단편이 한데 모여 도시 더블린의 큰 그림이 완성되도록 정밀한 구성을 보여 준다. 1914년 출간된 『더블린 사람들』은 이후 20세기를 대표하는 작가로 자리매김한 조이스의 문학적 출발점이자 조이스 문학의 핵심을 담은 작품이다. ▶ 20세기 가장 영향력 있는 작가. - ⟪타임⟫ ▶ 조이스는 현대 문학의 아버지다. - 윌리엄 포크너 ▶조이스의 대단한 현미경은 흘러가는 순간을 멈춰 세우고 포착해서 우리에게 보여 준다. - 밀란 쿤데라",https://audioclip.naver.com/audiobooks/670A21C690
