titles,authors,informs,clip_links
달의 아이,박이수,"[본 오디오북은 '요약본'입니다.] ""엘, 이제 되찾을 때가 왔습니다. 가련한 당신의 운명이 곧 제 자리를 찾을 것입니다."" 자신의 운명을 알지 못한 채 고달픈 인생을 살아온 천민 소녀 엘. 할머니의 억울한 죽음. 운명 같은 리자드와의 만남. 베일에 가려진 한 물건을 찾기 위해 왕자로 가장한 그녀의 길고 험난한 여정이 시작된다. 엘이 겪게 되는 수많은 고비와 시련, 그리고 사랑. 늘 위험에서 그녀를 구해주는 피의 제왕 루드비히. 차갑고 싸늘한 눈빛으로 도무지 감정을 알 수 없는 리자드. 어떻게서든 엘을 해하려 하는 잔인 포악한 자일스. 과연 엘은 자신의 임무를 끝낼 수 있을까? 아시리움 성전에서 일어나는 의문 가득한 이 사건은 어디서 시작된 것일까. 진실은 무엇인가. 전격 판타지 로맨스 드라마 달의 아이.",https://audioclip.naver.com/audiobooks/3B59C9473D
그의 외롭고 쓸쓸한 밤,박완서,"MBC 아나운서들과 문학동네가 함께 만든 ‘박완서 단편소설 전집’ 오디오북 3권. 박완서 단편소설 전집 3권 『그의 외롭고 쓸쓸한 밤』은 1979년 3월부터 1983년 8월까지 발표한 작품들이 수록되어 있다. 이 시기 작가의 작품들은 특히 ‘젊은 것들’의 무관심과 조롱 속에서 외롭게 늙어가는 노인들의 모습을 담아낸 「황혼」 「천변풍경」, 출세한 자들의 허위를 그린 「내가 놓친 화합」 「그의 외롭고 쓸쓸한 밤」 등, 특히 속물성과 위선이 난무하는 현실에 대한 비판이 두드러진다.",https://audioclip.naver.com/audiobooks/6AE4543645
폭군에게 차이는 10가지 방법 1권,서귀조,"아름다운 폭군 남주에게 집착하다가 죽임당하는 약혼녀가 되어 버렸다. 나는 부지런히 그에게 차일만한 행동을 한 열 개쯤 한 뒤, 생각보다 나쁘지 않은 폭군과 건전한 친구 관계가 되는 데 성공했다. 그 리고 여주를 처음으로 본 그에게 물었다. “어땠어요?” “음?” “디엘 영애 말이에요, 폐하.” 그가 고개를 슬쩍 기울였다. 관심 없는 척하기는! 첫눈에 반했다고 써 있었는데. 내가 다 봤는데. 흐흥, 웃으며 그의 팔뚝을 손가락으로 한 번 콕 찔렀다. “있잖아요. 혹시라도 달리 좋아하는 사람 생기면 꼭 말해 주세요.” “왜요? 죽이게?” 에이. 내가 자긴 줄 아나. 나는 그에게 의미심장하게 웃으며 답해 주었다. “그야, 적당히 타이밍 봐서 파혼해 드린다는,” “영애.” 그의 얼굴에서 순식간에 웃음기가 사라졌다. 나는 어쩐지 이글거리는 그의 눈빛에 말을 잇지 못했다. 나를 빤히 보던 그가 조금 허스키한 목소리로 작게 웃더니, 가라앉은 목소리로 말했다. “그런 농담은 하지 마요.” 볼에 묻은 머리카락을 부드럽게 떼어내는 손길이 자못 은밀했다. “그러다 내가 돌면 어쩌려고 그래.” ……거기서 왜 네가 돌아 버리는 거죠?",https://audioclip.naver.com/audiobooks/FF371B440F
"사립정신병원장 (RESOUND 단편, 조한철 낭독)",현진건,"「사립정신병원장」은 1926년 1월 『개벽』에 발표된 '현진건'의 단편소설입니다. 소설 속 1인칭 화자의 친구이자 주인공인 'W'는 가난한 집에서 태어났지만 낙천적 성격의 소유자입니다. 백부의 양자로 들어가서 장가를 가게 됩니다만, 백부가 경제적으로 몰락하면서 가난한 처가에 의탁하게 됩니다. 가족의 생계를 위해 W군은 은행의 하급 사무원으로 취직하지만, 이마저도 쫓겨나면서 빈곤한 생활에 처하게 됩니다. 그러던 중 일정한 보수를 받는 조건으로 정신병원에 입원 중인 친구 P의 말벗과 보호병 노릇을 시작하게 됩니다. 이를 계기로 친구들 사이에서 W는 이 소설의 제목이기도 한 ‘사립정신병원장’이라는 별명으로 불립니다. W군은 정신병원에서 P에게 흉기로 위협까지 당하지만, 가족들의 생계를 위해 보호병 노릇을 계속 이어갑니다. 원래 낙천적 성격이었던 'W'는 점점 정신적으로 피폐해지고, 결국에는 친구 'P'를 살해하고 맙니다. 「사립정신병원장」의 오리지널 스코어를 작곡한 '김성배'는 베이시스트 재즈뮤지션이자 음악프로듀서입니다. 김성배는 재즈,국악클래식,국악일렉트로닉, 사운드 아트 등 기존 장르에 얽매이지 않고 그만의 독창적인 소리를 찾아내기 위해 다양한 활동을 해왔습니다. 2013년 첫 번째 정규앨범인 <Pepper Man>발표로 세간의 주목을 받았습니다. 100년 전 우리 소설, 아름다운 소리로 만나다. [Resound 단편] 시리즈 소위 ‘고전’이라 불리는 작품들은 시대를 불문하고 인간과 삶을 관통하는 날카로운 통찰을 담고 있습니다. 그러나 한 번쯤 제목은 들어 봤을지라도, 제대로 읽어본 적은 없는 경우가 많습니다. 왜일까요? 어쩌면 고전은 낡고 지루하며 어렵다는 편견이 있는 건 아닐까요. [Resound 단편] 시리즈는 그 편견을 깹니다. 오늘날 활발히 활동 중인 작가들이 고쳐 쓰고, 그 원고를 전문 배우들이 생생하게 낭독하고, 거기에 뮤지션들이 작곡한 음악이 더해져, 고전은 새로운 예술작품이 되었습니다. 옛 것의 가치는 간직하되 새로운 옷을 입고 화려하게 돌아온 50편의 [Resound 단편] 시리즈가 새로운 문학의 세계, 감상하는 오디오북의 세계로 당신을 초대합니다.",https://audioclip.naver.com/audiobooks/0397A4C042
몫,최은영,"어디까지 나를 몰아가야 할까? 어떤 것까지가 우리의 몫인가? 세 여자가 들려주는 그때 우리의 소중한 이야기. 학교 신문편집부에서 만난 희영과 나, 그리고 정윤. 글 쓰는 일에 마음을 쏟는 그녀들의 성장 과정이 각자 지어가는 삶의 단편적인 모습과 함께 배치된다. 쓰인 것보다 쓰이지 않은 이야기가 더 소중한 그녀들의 이야기. ◂ <테이크아웃 오디오북> ▸ 동시대 젊은 작가들의 참신한 이야기에 몰입하는 기쁨 그들이 구축한 촘촘한 이야기의 세계를 소리로 듣는다 <테이크아웃 오디오북> 출시 미메시스가 2030세대를 대표하는 소설가와 일러스트레이터의 단편 소설 시리즈 <테이크아웃>(전20권) 중 5종을 선별하여 팟캐스트 <낭만서점>과 함께 2019년 1월, 오디오북으로 구성해 독자들에게 선보인다. 미메시스는 이번 <오디오북>을 통해 누구나 부담 없이 공평하게 즐길 수 있는 매체인 <이야기>가 종이 책뿐 아니라 다른 형태의 매체로도 완벽하게 확장될 수 있다는 가능성을 확인했다. <1부>의 작품 낭독에는 연극과 뮤지컬, 영화 분야에서 연기와 목소리로 관객들과 소통하는 종합 예술 아티스트 6인과 함께 작품 한 편을 오롯이 소리로 담았다. 이야기와 인물들의 캐릭터가 배우들의 목소리로 더욱 생기 있게 완성된다. <2부> 평론가들의 대화에서는 허희 문학평론가와 허남웅 영화평론가의 작품과 작가, 그리고 책에 대해 나눈 자유롭고 신선한 이야기를 들을 수 있다. 작품의 감상을 공유할 뿐 아니라 소설 문학과 책에 대한 이해를 디테일하게 높일 수 있다. 작은 USB 안에 담아 휴대폰, 카오디오 등과 함께 일상의 틈이 생기는 곳 어디서든 즐길 수 있도록 한 <테이크아웃 오디오북>이 독자들의 삶의 틈새에서 기쁨으로 작용하길 바란다. ◂ <테이크아웃 오디오북> 구성▸ 「우리집 강아지」 김학찬 「부산 이후부터」 황현진 「몫」 최은영 「문학의 새로운 세대」 손아람 「목견」 임현",https://audioclip.naver.com/audiobooks/C97BA2F043
하얀 로냐프강,이상균,"[본 오디오북은 '요약본'입니다.] 네티즌이 손꼽은 국내 최고의 환상문학. 로냐프 강을 배경으로 펼쳐지는 중세 기사들의 전쟁과 그 속에 꽃핀 사랑과 우정. PC통신 하이텔에서 최초로 판타지 전문 동호회를 창설했던 작가 이상균의 장편 판타지 소설로, 1999년 처음 출간되어 30만부 이상 판매되었다가 2007년 1월 팬들의 요구에 힘입어 양장본으로 다시 출간되었다. <하얀 로냐프 강>은 천신전쟁을 배경으로 기사들의 기사도 정신과 난세의 영웅을 노래한 서구 중세 영웅 서사시와 기사도 문학과 맥을 같이 한다. 귀족 계급인 기사와 천민 계급은 음유시인의 신분을 초월한 사랑, 왕녀를 사랑하면서도 그녀의 마음이 다른 사람에게 가버렸음을 깨닫고 자신의 마음을 접는 슬픈 사랑, 사랑하는 사람을 따라 죽음을 택하는 무모한 사랑, 사랑하는 사람을 위해 자신을 바꿔가는 아름다운 사랑 등 <하얀 로냐프 강>에는 다양한 사랑 이야기가 나온다. 유명 언더밴드인 네메시스의 노래로 만들어져 많은 사랑을 받았던 하얀로냐프 강. 아름다운 음악과 살아있는 기사들의 목소리를 들어보자.",https://audioclip.naver.com/audiobooks/166A1AFD20
검은 책,차삼동,"누군가를 미워하는 사람 앞에 나타나는 의문의 ‘검은 책’ 일단 발을 들였다면 결코 피할 수 없는 저주가 시작된다! 초등학교 또래 친구들 사이에서 늘 인기가 많았던 ‘소희’는 6학년이 되면서 서울에서 전학 온 ‘유리’ 때문에 자꾸만 열등감에 시달린다. 시간이 갈수록 점차 인기를 얻게 된 유리가 2학기 부반장이 된 데다, 결정적으로 학예회에서 연극 「백설공주」의 주인공 역할을 맡게 되면서 인기 서열에서 밀려났다고 생각하기 때문이다. 그러던 어느 날, 학교 앞 문방구에서 홀로 시간을 보내던 소희는 한쪽 구석에 놓여 있던 투박하고 시커먼 책 한 권을 우연히 발견한다. 누런 붓글씨로 오직 ‘검은 책’이라고만 적혀 있던 노트의 첫머리에는 소희를 솔깃하게 하는 문구가 쓰여 있었는데……. 학급 내 아이들의 미묘한 관계를 중심으로, 일단 시작하면 결코 멈출 수 없는 저주의 드라마가 펼쳐진다! 황금가지의 온라인 소설 플랫폼 브릿G와 네이버 오디오클립이 함께한 ‘YAH!(Young Adult Horror)’ 문학 공모전 대상 수상작으로, 원작 단편은 브릿G 웹사이트와 모바일앱에서 읽을 수 있다. - 📌성우들의 열연, 환상적인 BGM과 연출! 황금가지의 드라마형 오디오북 목록 [애거서 크리스티 추리 베스트 12] 나일 강의 죽음 커튼 애크로이드 살인 사건 스타일스 저택의 괴사건 서재의 시체 살인을 예고합니다 비뚤어진 집 다섯 마리 아기 돼지 ABC 살인사건 0시를 향하여 그리고 아무도 없었다 오리엔트 특급 살인사건 [이영도 판타지 시리즈] 눈물을 마시는 새 그림자 자국 오버 더 호라이즌 오버 더 네뷸러 오버 더 미스트 오버 더 초이스 에소릴의 드래곤 [하지은 작가 대표작] 얼음나무 숲 [공포 단편 오디오북] 증명된 사실 검은 책 홍수 심해어 공포의 ASMR 나 홀로 숨바꼭질 인형괴담 귀신보다 무서운",https://audioclip.naver.com/audiobooks/5209C59F6B
우리들의 행복한 시간,공지영,"[본 오디오북은 '요약본'입니다.] 세 명의 여자를 살해한 남자, 세 번이나 자신을 살해하려 한 여자. 다른 듯 닮아 있는 두 남녀의 만남을 통해 삶과 죽음이라는 인간 본연의 문제를 깊이 있게 묘사한 소설 <우리들의 행복한 시간> 소설 속에서 작가는 각기 다른 여러 인물의 시각에서 신산한 세상살이와 삶의 상처들을 들여다본다. 겉으로는 아주 화려하고 가진 게 많은 듯 보이지만, 어린 시절에 겪었던 씻을 수 없는 상처와 가족들에 대한 배신감으로 인해 냉소적인 삶을 살아가며 여러 번 자살기도를 했던 서른 살의 대학교수 문유정. 그리고 불우한 어린 시절을 보내고 세상의 밑바닥으로만 떠돌다가 세 명의 여자를 살해한 죄로 사형선고를 받은 스물일곱의 정윤수. 그 둘은 처음의 만남에서부터 마치 자신을 보는 듯 닮아 있는 서로의 모습을 ‘알아본’다. 그 둘이 보내온 시간은 겉으로는 그저 무심하게, 겨울이 가고 봄이 오고, 또 여름이 오고 가을이 오는 시간이지만, 두 사람에게는 사는 동안 한 번도 경험해보지 못했던 생생하게 살아 있는 시간으로, “때로는 서로가 빛이 되고 때로는 어둠이 되어 화석처럼 굳어 있는 고뇌의 심층에서 찬란한 빛의 조각들을 캐”(신영복)내는 공간으로 자리한다. 사랑, 용서, 진정한 인간의 조건에 대한 이야기를 다룬 이 작품은 2006년 강동원, 이나영 주연의 영화로 개봉되어 300만이 넘는 관객을 동원하며 크게 주목을 받았다. 작품이 출간된 지 오랜 시간이 흘렀지만, 작가는 오늘도 대중들에게 인권과 사형제도에 대한 물음표를 던지고 있다.",https://audioclip.naver.com/audiobooks/C10F704943
누군가의 마음 (JBJ 김동한),김민령,"강메리, 너의 마음은 어떤 거니? 표제작 「누군가의 마음」은 고등학교 1학년인 고재영의 시선으로 펼쳐지는 이야기이다. 주인공 고재영은 교실에서 아무런 존재감이 없는 아이다. 비를 흠뻑 맞은 채 교실에 들어서도, 형이 죽은 뒤 열흘이나 학교에 빠졌어도 아이들의 관심을 받지 못한다. 재영은 그 까닭이 자신의 어두움 때문이라고 생각한다. “불운이 다른 사람에게 전염되지 않으리라는 보장은 전혀 없으니까. 그런 어둠을 일부러 들여다보고 싶은 사람이 어디 있을까.”라는(27면) 재영의 독백이 안타까움을 불러일으킨다. 한편, 원래는 고재영처럼 눈에 띄지 않던 아이 강메리가 같은 반 남자아이들에게 차례로 고백을 하면서 교실 안이 술렁이기 시작한다. 이제 고백을 듣지 못한 아이는 단 두 명뿐인데, 그중 한 명이 바로 고재영이다. 작가 김민령은 강메리와 고재영 사이에 뜻밖의 인연이 있음을 서서히 드러내면서 소외된 아이들의 고독한 마음을 들려준다. """" 학교에서 메리는 늘 다른 세상에 가 있는 것처럼 보였지만 편의점의 환한 불빛 아래 파란 조끼를 입고 있는 메리는 나와 같은 세상에 존재하는 사람 같았다. 하지만 나는 교실에 앉아 꿈을 꾸고 있는 듯한 메리가 더 보기 좋았다. 그럴 때 메리에게는 자기만의 특별한 우주가 있는 것 같았으니까. 메리가 사는 우주에 한번 들어가 볼 수 있다면. 다 그렇고 그런 슬픈 이야기다. """" ― 본문 41면 *** 김동한이 낭독하는 김민령 작가의 「누군가의 마음」 은 아이돌 및 각계 저명인사의 목소리 재능을 기부받아 소리책을 만들고 이를 통해 청각 장애인에게 희망의 소리를 선물하는 캠페인에 참여한 작품이다. 캠페인 수익금의 일부는 사랑의 달팽이 재단에 기부되어, 경제적 어려움으로 소리 없는 세상에 살고 있는 난청 아동들에게 희망의 소리를 선물해주기 위한 지원 기금으로 사용되어진다.",https://audioclip.naver.com/audiobooks/11B3064FE3
양손프로젝트가 읽는 조세희의 난장이가 쏘아올린 작은 공,조세희,"[100인의 배우, 우리 문학을 읽다] 오디오북 시리즈는, 최민식 문소리 정진영 강부자 등 우리 시대를 대표하는 배우 103명이 한국 근현대문학의 주요 중단편소설 100편을 낭독한 프로젝트입니다. ≪난장이가 쏘아올린 작은 공≫은 조세희의 같은 이름의 연작소설 중 한 편이다. 1976년 ≪문학과지성≫ 겨울호에 발표됐다. 1970년대 도시 재개발로 인해 삶의 낭떠러지로 내몰린 한 도시빈민 가족의 고통을 이야기한다. 동인문학상 수상작으로 연작소설집은 100만 부 넘게 팔렸다. 1981년 안성기 주연의 영화로도 제작, 개봉됐다.",https://audioclip.naver.com/audiobooks/BC44CC1B8F
제인에어,샬롯 브론테,"1847년 10월 16일 출판된 이래 150여년 동안 독자의 사랑을 받아온 불후의 명작 <제인 에어>. 영국의 여류작가 샤롯 브론테 원작으로 벌써 여러 번 영화,드라마화 될 정도로 강한 흡인력과 감동을 갖추고 있다. 로맨스 소설의 고전으로서 <오만과 편견>과 더불어 과거나 현재 모든 여성들에게 달콤한 상상과 가슴 떨리는 설레임을 전해주는 로맨스 명작이다. 일찍 부모님을 여의고 끊임없이 시련에 부닥치지만, 언제나 스스로를 존중하며 당당하고 성실한 태도로 생활해 나가며, 수많은 고난과 역경을 이겨내고 끝끝내 자신의 사랑을 찾아가는 제인 에어의 낭만적 사랑과 삶을 그린 제인에어. 뜨거운 열정과 독립적 자아의식으로 뭉친 그녀, 제인에어의 낭만적 사랑과 삶을 느껴보자. 10살이 된 제인은 부모님이 돌아가시고 숙부도 돌아가지자 말괄량이 사촌들과 함께 숙모 집에서 기거한다. 하지만 제인은 주인집 조카는 커녕 하녀와 비슷한 대접을 받으며 숙모와 집안 어른들의 미움을 독차지하고 있다. 어느 날 제인이 사촌들과 싸움을 하게 되고 숙모는 그녀를 붉은 방에 가두게 된다. 결국 제인은 자선학교로 보내지게 되고 그다지 좋지 못한 환경에도 불구하고 그곳에서 헬렌과 템플 선생 등 좋은 사람들을 만나 그 동안 추락되었던 자신감을 회복하고 지혜로운 숙녀로 성장하게 된다. 이 후 9년간 학교 생활을 하고 3년간의 선생 생활을 한 후 22살인 제인이 로체스터가로 아델의 가정교사로 가게 된다. 제인은 가정교사로 가게 된 로체스터가의 주인 로체스터에게 사랑을 느낀다. 하지만 예쁘지도 않고 돈도 없는 자신의 위치가 너무 초라하고 볼품없다. 게다가 로체스터는 이웃의 귀족 집 영양 잉그램양과 결혼을 준비한다. 제인은 자신의 마음을 숨긴 채 혼자서 가슴 아파한다. 마침 제인은 어릴적 자신을 자선학교에 보낸 외숙모가 제인을 보고파 한다는 소식을 듣고 게이츠헤드로 떠나게 되는데…",https://audioclip.naver.com/audiobooks/4F078E4797
도가니,공지영,"[본 오디오북은 '요약본'입니다.] 작가 공지영, 거짓과 맞서 희망을 쓰다! “진실을 결코 개들에게 던져줄 순 없습니다” 작가가 이 소설을 처음 구상하게 된 것은 어떤 신문기사 한 줄 때문이었다고 한다. 그것은 마지막 선고공판이 있던 날의 법정 풍경을 그린 젊은 인턴기자의 스케치기사였다. 그 마지막 구절은 아마도 ""집행유예로 석방되는 그들의 가벼운 형량이 수화로 통역되는 순간 법정은 청각장애인들이 내는 알 수 없는 울부짖음으로 가득 찼다""였던 것 같다. 그 순간 나는 한번도 경험해보지 못한 그들의 비명소리를 들은 듯했고 가시에 찔린 듯 아파오기 시작했다. 나는 그동안 준비해오던 다른 소설을 더 써나갈 수가 없었다. 그 한 줄의 글이 내 생의 1년, 혹은 그 이상을 그때 이미 점령했던 것이다. --- 작가의 말 중에서 거짓과 폭력 앞에서 분노하기는 쉽지만, 그에 맞서 싸우고, 죽어가는 진실을 구해내는 일은 어렵다. 작가 공지영이 그 어려운 일을 해냈다. 광주의 모 장애인학교에서 자행된 성폭력 사건 실화를 다룬 이 소설은, 귀먹은 세상이 차갑게 외면한 '진실'에 대한 이야기이자 거짓과 폭력의 도가니 속에서 한줄기 빛처럼 쏘아 올린 용기와 희망에 대한 감동적 기록이다. 강인호는 아내의 주선으로 남쪽 도시 무진시(霧津市)에 있는 청각장애인학교 ‘자애학원’의 기간제교사 자리를 얻어 내려가게 된다. 한때 민주화운동의 메카였던 이 도시는 ‘무진’이라는 이름이 암시하듯 늘 지독한 안개에 뒤덮이는 곳이다. 첫날부터 마주친 짙은 안개 속에서, 그리고 청각장애를 가진 아이들과 교사들이 다수인 무섭도록 고요한 학교 분위기에서 그는 불길한 예감을 느낀다. 한 청각장애아(전영수)가 기차에 치여죽는 사고가 나도 이를 쉬쉬하는 교장, 행정실장, 교사들, 그리고 무진경찰서 형사 사이에서 강인호는 모종의 침묵의 카르텔이 작동하고 있음을 감지한다. 부임한 첫날부터 우연히 듣게 된 여자화장실의 비명소리를 신호탄으로 강인호는 점차 거대한 폭력의 실체를 알아가게 되는데... 실화를 바탕으로 한 성실한 취재와 진지한 문제의식, 공지영 작가 특유의 힘있는 필치와 감수성은 소설의 마지막 순간까지 손을 뗄 수 없게 한다. 약자 중에서도 약자인 장애아들의 편에 서서 거짓과 맞서 싸우는 보통 사람들의 분투와 고민이 뜨거운 감동을 안겨주는 작품. 그리고 다 읽고 난 뒤에는 이 현실에 대해서, 우리가 살고 있는 21세기 우리사회의 극단적인 이면에 대해서 곰곰이 생각지 않을 수 없게 된다. 작가는 우리사회에 잠재되거나 우리가 부끄러워하고 애써 외면하려는 거짓과 폭력의 실체를 적나라하게 파헤치고 진실을 똑바로 보게끔 만든다.",https://audioclip.naver.com/audiobooks/431775B677
날개,이상,"1930년대 우리 소설사의 대표적인 소설가 이상의 단편 소설. 소설은 주인공 ""나""의 아내와 견주어 정반대의 모습을 가지고 있는, 매사에 의욕이 없고 무능력자인 ""나"" 가 현실과 환상을 오가며 느끼고 생각하는 것을 표현하고 있다. 그리고 그런 무능력한 스스로의 모습에서 깨어나고자 하는 주인공 ""나""의 모습을 그리고 있다.",https://audioclip.naver.com/audiobooks/7A9C76BD1A
별뜨기에 관하여 1 - 카이와판돔의 번역에 관하여,이영도,"『드래곤 라자』, 『눈물을 마시는 새』의 작가 이영도가 선보이는 기상천외한 SF 조현정, 권성혁, 이새아 성우의 생동감 넘치는 연기와 풍성한 음향 효과로 만나는 '위탄인 시리즈' 첫 작품! '머나먼 별나라에서 신비한 손님들이 왔습니다. 그 손님들은 재미있는 이야기를 들려줄 테니 당신들도 그렇게 해달라고 했습니다.' 통일한국의 근미래, 어느 날 지구에 고도의 과학문명을 가진 외계 우주선이 나타난다. 그들은 자신을 '범은하 문화교류촉진위원회'로 명명하고, 지구인들에게 다른 외계 문명인 '위탄'을 소개해주며 그들과 교류할 것을 제안한다. 두 문화권이 가장 먼저 교류하게 된 품목은 다름 아닌 동화책으로, 위탄인들은 지구인의 동화 「신데렐라」와 맞바꿔 「카이와판돔」이라는 책을 보내온다. 이후 세계 각국에서 이 외계 동화의 번역이 시작되었고, 한국에서는 이인혜 교수가 인민군 상위 출신 박대위의 엄격한 경호 속에 한국어판 번역 작업을 진행하게 된다. 그러던 어느 날, 전 세계의 번역가 앞으로 도착한 접촉 전담위의 메일을 클릭하자마자 전기가 끊기더니 섬뜩한 총성이 들려오기 시작하는데……. 지구상에서 이미 소멸했거나 소멸해 가는 언어에 대한 사색을 이영도식 상상력으로 풀어낸 흥미로운 SF 단편! ""한국인을 제외하면 외계인의 동화가 한국어로 번역될 수 없다는 사실에 애석해할 자가 어디 있겠어?"" *위탄인 시리즈 세 번째 작품 <별뜨기에 관하여> 오디오북도 함께 출시되었습니다. - 📌 성우들의 열연, 환상적인 BGM과 연출! 황금가지의 드라마형 오디오북 목록",https://audioclip.naver.com/audiobooks/86ED64130D
레 미제라블,빅토르 위고,"사회 악과 싸우는 인간의 모습을 그린 대작! 인생이란 무엇인가? 싸우는 것이다. 다음의 문제는 무엇인가? 이기는 것이다. 그 다음의 문제는 무엇인가? 죽는 것이다. 빵 한 조각을 훔친 죄로 19년간 감옥살이를 하고 나온 장 발장이란 인물이 한 사제의 자비심으로 선악에 눈뜨게 되고 사회의 항거에 가면서 고민하다가 점차 순화되고, 성화 되어 죽음에 이르러 비로소 완전한 자유를 찾게 되는 영혼의 과정을 묘사한 레 미제라블! 정의와 평화를 위한 인간 정신의 영원한 기념비 <레 미제라블>!! 악한 사람과 선한 사람, 전쟁과 기아, 사랑과 증오, 비정함과 잔혹함 등 세상 모든 부조리한 일들이 사라지는 날까지 장발장은 영원히 살아 있을 것이며, 장발장이 살아 있는 한 레미제라블은 전 세계 모든 세대들에게 끊임없이 반복될 것이다.",https://audioclip.naver.com/audiobooks/D625030529
"꺼래이 (RESOUND 단편, 정운선 낭독)",백신애,"「꺼래이」는 1934년 1월, 잡지 『신여성』에 처음 발표된 백신애(1908-1939)의 소설입니다. 이후 1937년 <현대조선여류문학선집>에 수록되면서 개작되었습니다. ‘꺼래이’는 러시아어로 ‘고려인’이라는 뜻입니다. 순이네 일가(순이, 할아버지, 어머니)는 땅을 무상으로 나눠준다는 말에 러시아에 갔다가 사망한 아버지의 유해를 찾기 위해 국경을 넘어왔습니다. 그러나 유해도 찾지 못하고 추방될 위기에 놓입니다. 이 소설은 일제 강점기 조국을 떠나 시베리아를 떠도는 순이 일가의 고난에 가득 찬 행적을 생생하게 형상화한 작품으로, 식민지 시대 민중의 고통을 사실적으로 형상화한 명작이라는 평가를 받고 있습니다. 특히 중심인물인 젊은 여성 ‘순이’는 계속 가혹한 시련에 맞닥뜨리지만 좌절하지 않고 굳은 의지로 개척해가려는 인물입니다. 같은 민족 뿐 아니라 중국인 쿨리 등 약자에게 품는 연민과 연대의식도 인상적으로 드러나 있습니다. 「꺼래이」의 오리지널 사운드트랙 작곡가인 '김현보'는 7인조 월드뮤직 밴드 ‘두번째 달’의 리더이자, 드라마와 뮤지컬, 광고음악, 영화음악 등 다양한 장르를 넘나들며 끊임없이 새로운 음악적 시도를 하는 뮤지션입니다. 두번째 달은 연주곡으로는 드물게 ‘서쪽 하늘에’라는 드라마 삽입곡으로 대중에게 알려졌습니다. 두번째 달의 1집 《2nd Moon》은 2006년 제3회 한국대중음악상에서 3개 부문을 석권하였고, 2007년에는 한국대중음악 100대 명반에도 이름을 올렸습니다. 2016년에 발매한 국악프로젝트 앨범 《판소리 춘향가》는 2017년 제14회 한국대중음악상에서 최우수 크로스오버 음반 부분을 수상하기도 했습니다. 100년 전 우리 소설, 아름다운 소리로 만나다 ‘Resound 단편’ 시리즈 소위 ‘고전’이라 불리는 작품들은 시대를 불문하고 인간과 삶을 관통하는 날카로운 통찰을 담고 있습니다. 그러나 한 번쯤 제목은 들어 봤을지라도, 제대로 읽어본 적은 없는 경우가 많습니다. 왜일까요? 어쩌면 고전은 낡고 지루하며 어렵다는 편견이 있는 건 아닐까요. ‘Resound 단편’ 시리즈는 그 편견을 깹니다. 오늘날 활발히 활동 중인 작가들이 고쳐 쓰고, 그 원고를 전문 배우들이 생생하게 낭독하고, 거기에 뮤지션들이 작곡한 음악이 더해져 고전은 새로운 예술작품이 되었습니다. 옛 것의 가치는 간직하되 새로운 옷을 입고 화려하게 돌아온 50편의 ‘Resound 단편’ 시리즈가 새로운 문학의 세계, 감상하는 오디오북의 세계로 당신을 초대합니다.",https://audioclip.naver.com/audiobooks/DA0E671885
한 여름밤의 꿈,셰익스피어,"귀로 듣는 책, 귀로 읽는 책! 셰익스피어 걸작선! 셰익스피어의 대표적인 작품을 오디오북으로 들어보세요.",https://audioclip.naver.com/audiobooks/1CE1C8979A
페스트,알베르 카뮈,"알베르 카뮈의 <페스트> 를 이해하기 위해서는 감성적으로 접근하기보다는 고도의 지적인 능력이 필요하다. <페스트>는 죽음, 병, 고통 등 인간의 본질적인 원리뿐 아니라, 인간 사회의 온갖 종류의 부조리한 제도나 일을 상징한다. 이 소설에서 카뮈는 인간 사회의 축소인 '오랑 시' 를 배경으로 하여 개인 의식과 집단 의식 사이에서 인간이 어떻게 행동하는가를 실험했던 것이다.",https://audioclip.naver.com/audiobooks/6A5DEAC635
수레바퀴 아래서,헤르만 헤세,"독일의 문호 '헤르만 헤세' 의 명작 수레바퀴 아래서. 시골마을에서 유일하게 엘리트 대열에 합류하게 된 한스 기벤라트. 온 마을 사람들과 아버지, 그리고 교장선생님의 기대를 한몸에 받고 마울브론 신학교에 입학한다. 그리고 그는 그곳에서 같은 방 친구이자 방랑시인 '하일러' 를 만나고 지루하고 고리타분했던 인생이 바뀌기 시작한다. 공부가 인생의 전부였던 한스에게 하일러는 새로운 세상을 보여준다. 그가 진정으로 원하는 것이 무엇인지, 삶의 즐거움이 무엇인지 느끼면서 학업과 즐거움 우정 사이에서 갈등하고 괴로워 하게된다. 강압적인 학교의 제도와 아버지, 그리고 사람들의 기대는 감수성 예민한 사춘기 소년에게 해방구를 찾게 한다. 헤세는 자신이 사춘기 시절에 직접 겪은 사실을 배경으로, 19세기 말 독일에서 사회적 문제로 부각되었던 '청소년들의 자살' 문제를 녹여내었고, 그 안에서 한스는 청소년의 한 모습으로 공감과 아픔과 상처를 안고 서서히 무너지고 다시 일어서는 모습속에 우리의 마음을 뭉클하게 한다. 과열된 입시경쟁 속에 압박받고 고통받은 우리 현 시대의 청소년들도 공감할 수 있는 청소년의 삶과 현실을 다룬 이야기.",https://audioclip.naver.com/audiobooks/142A2C327F
